ScenarioID,Weight(kg),Grade(deg),Weather,Throttle,TractiveEffort(N),GradeResistance(N),AdhesionFactor,Result
5685,365000,0.5,Fog,8,5000000.0,31246.66933225263,1.0,PASS
5686,365000,0.6000000000000001,Clear,8,5000000.0,37495.7937958355,1.0,PASS
5687,365000,0.7000000000000001,Snow,8,3000000.0,43744.80404072778,0.6,PASS
5688,365000,0.8,Rain,8,3000000.0,49993.68103136052,0.6,PASS
5689,365000,0.9,Fog,8,5000000.0,56242.4057325707,1.0,PASS
5690,365000,1.0,Fog,8,5000000.0,62490.959109659205,1.0,PASS
5691,365000,1.1,Rain,8,3000000.0,68739.32212844881,0.6,PASS
5692,365000,1.2000000000000002,Rain,8,3000000.0,74987.47575534211,0.6,PASS
5693,365000,1.3,Clear,8,5000000.0,81235.40095737956,1.0,PASS
5694,365000,1.4000000000000001,Rain,8,3000000.0,87483.07870229753,0.6,PASS
5695,365000,1.5,Fog,8,5000000.0,93730.489958586,1.0,PASS
5696,365000,1.6,Clear,8,5000000.0,99977.6156955469,1.0,PASS
5697,365000,1.7000000000000002,Rain,8,3000000.0,106224.43688335184,0.6,PASS
5698,365000,1.8,Snow,8,3000000.0,112470.93449310007,0.6,PASS
5699,365000,1.9000000000000001,Fog,8,5000000.0,118717.08949687662,1.0,PASS
5700,365000,2.0,Rain,8,3000000.0,124962.8828678101,0.6,PASS
5701,365000,2.1,Snow,8,3000000.0,131208.29558013074,0.6,PASS
5702,365000,2.2,Clear,8,5000000.0,137453.3086092283,1.0,PASS
5703,365000,2.3000000000000003,Rain,8,3000000.0,143697.90293171004,0.6,PASS
5704,365000,2.4000000000000004,Clear,8,5000000.0,149942.05952545867,1.0,PASS
5705,365000,2.5,Snow,8,3000000.0,156185.75936969035,0.6,PASS
5706,365000,2.6,Snow,8,3000000.0,162428.98344501256,0.6,PASS
5707,365000,2.7,Clear,8,5000000.0,168671.712733482,1.0,PASS
5708,365000,2.8000000000000003,Fog,8,5000000.0,174913.92821866262,1.0,PASS
5709,365000,2.9000000000000004,Rain,8,3000000.0,181155.61088568353,0.6,PASS
5710,365000,3.0,Rain,8,3000000.0,187396.74172129683,0.6,PASS
5711,365000,3.1,Rain,8,3000000.0,193637.30171393565,0.6,PASS
5712,365000,3.2,Fog,8,5000000.0,199877.27185377196,1.0,PASS
5713,365000,3.3000000000000003,Clear,8,5000000.0,206116.6331327746,1.0,PASS
5714,365000,3.4000000000000004,Fog,8,5000000.0,212355.366544767,1.0,PASS
5715,365000,3.5,Clear,8,5000000.0,218593.45308548526,1.0,PASS
5716,365000,3.6,Snow,8,3000000.0,224830.87375263593,0.6,PASS
5717,365000,3.7,Rain,8,3000000.0,231067.609545954,0.6,PASS
5718,365000,3.8000000000000003,Snow,8,3000000.0,237303.64146726055,0.6,PASS
5719,365000,3.9000000000000004,Snow,8,3000000.0,243538.9505205209,0.6,PASS
5720,365000,4.0,Rain,8,3000000.0,249773.51771190227,0.6,PASS
5721,365000,4.1000000000000005,Fog,8,5000000.0,256007.32404983186,1.0,PASS
5722,365000,4.2,Fog,8,5000000.0,262240.3505450544,1.0,PASS
5723,365000,4.3,Fog,8,5000000.0,268472.5782106903,1.0,PASS
5724,365000,4.4,Rain,8,3000000.0,274703.9880622932,0.6,PASS
5725,365000,4.5,Fog,8,5000000.0,280934.561117908,1.0,PASS
5726,365000,4.6000000000000005,Rain,8,3000000.0,287164.27839812875,0.6,PASS
5727,365000,4.7,Rain,8,3000000.0,293393.12092615606,0.6,PASS
5728,365000,4.800000000000001,Clear,8,5000000.0,299621.0697278555,1.0,PASS
5729,365000,4.9,Fog,8,5000000.0,305848.1058318148,1.0,PASS
5730,365000,5.0,Clear,8,5000000.0,312074.2102694022,1.0,PASS
5731,365000,5.1000000000000005,Fog,8,5000000.0,318299.36407482385,1.0,PASS
5732,365000,5.2,Clear,8,5000000.0,324523.5482851815,1.0,PASS
5733,365000,5.300000000000001,Clear,8,5000000.0,330746.7439405308,1.0,PASS
5734,365000,5.4,Rain,8,3000000.0,336968.9320839383,0.6,PASS
5735,365000,5.5,Fog,8,5000000.0,343190.09376154,1.0,PASS
5736,365000,5.6000000000000005,Snow,8,3000000.0,349410.21002259856,0.6,PASS
5737,365000,5.7,Rain,8,3000000.0,355629.261919561,0.6,PASS
5738,365000,5.800000000000001,Snow,8,3000000.0,361847.2305081169,0.6,PASS
5739,365000,5.9,Clear,8,5000000.0,368064.0968472553,1.0,PASS
5740,365000,6.0,Fog,8,5000000.0,374279.8419993234,1.0,PASS
5741,365000,6.1000000000000005,Snow,8,3000000.0,380494.44703008345,0.6,PASS
5742,365000,6.2,Clear,8,5000000.0,386707.8930087707,1.0,PASS
5743,365000,6.300000000000001,Rain,8,3000000.0,392920.1610081513,0.6,PASS
5744,365000,6.4,Snow,8,3000000.0,399131.23210457934,0.6,PASS
5745,365000,6.5,Clear,8,5000000.0,405341.0873780552,1.0,PASS
5746,365000,6.6000000000000005,Rain,8,3000000.0,411549.70791228284,0.6,PASS
5747,365000,6.7,Rain,8,3000000.0,417757.0747947273,0.6,PASS
5748,365000,6.800000000000001,Fog,8,5000000.0,423963.16911667265,1.0,PASS
5749,365000,6.9,Fog,8,5000000.0,430167.97197327914,1.0,PASS
5750,365000,7.0,Rain,8,3000000.0,436371.4644636413,0.6,PASS
5751,365000,7.1000000000000005,Rain,8,3000000.0,442573.6276908452,0.6,PASS
5752,365000,7.2,Fog,8,5000000.0,448774.44276202604,1.0,PASS
5753,365000,7.300000000000001,Fog,8,5000000.0,454973.89078842563,1.0,PASS
5754,365000,7.4,Clear,8,5000000.0,461171.9528854502,1.0,PASS
5755,365000,7.5,Clear,8,5000000.0,467368.61017272767,1.0,PASS
5756,365000,7.6000000000000005,Snow,8,3000000.0,473563.84377416555,0.6,PASS
5757,365000,7.7,Clear,8,5000000.0,479757.6348180074,1.0,PASS
5758,365000,7.800000000000001,Snow,8,3000000.0,485949.96443689207,0.6,PASS
5759,365000,7.9,Snow,8,3000000.0,492140.81376790913,0.6,PASS
5760,370000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
5761,370000,0.1,Fog,8,5000000.0,6335.018369701092,1.0,PASS
5762,370000,0.2,Fog,8,5000000.0,12670.017441837581,1.0,PASS
5763,370000,0.30000000000000004,Rain,8,3000000.0,19004.977918903653,0.6,PASS
5764,370000,0.4,Snow,8,3000000.0,25339.88050351105,0.6,PASS
5765,370000,0.5,Clear,8,5000000.0,31674.70589844787,1.0,PASS
5766,370000,0.6000000000000001,Rain,8,3000000.0,38009.43480673736,0.6,PASS
5767,370000,0.7000000000000001,Clear,8,5000000.0,44344.04793169665,1.0,PASS
5768,370000,0.8,Rain,8,3000000.0,50678.525976995596,0.6,PASS
5769,370000,0.9,Snow,8,3000000.0,57012.849646715506,0.6,PASS
5770,370000,1.0,Clear,8,5000000.0,63346.99964540796,1.0,PASS
5771,370000,1.1,Fog,8,5000000.0,69680.9566781536,1.0,PASS
5772,370000,1.2000000000000002,Clear,8,5000000.0,76014.70145062076,1.0,PASS
5773,370000,1.3,Fog,8,5000000.0,82348.2146691245,1.0,PASS
5774,370000,1.4000000000000001,Rain,8,3000000.0,88681.47704068516,0.6,PASS
5775,370000,1.5,Fog,8,5000000.0,95014.46927308718,1.0,PASS
5776,370000,1.6,Fog,8,5000000.0,101347.17207493796,1.0,PASS
5777,370000,1.7000000000000002,Snow,8,3000000.0,107679.56615572653,0.6,PASS
5778,370000,1.8,Rain,8,3000000.0,114011.63222588226,0.6,PASS
5779,370000,1.9000000000000001,Fog,8,5000000.0,120343.35099683385,1.0,PASS
5780,370000,2.0,Clear,8,5000000.0,126674.70318106777,1.0,PASS
5781,370000,2.1,Snow,8,3000000.0,133005.66949218733,0.6,PASS
5782,370000,2.2,Snow,8,3000000.0,139336.23064497113,0.6,PASS
5783,370000,2.3000000000000003,Clear,8,5000000.0,145666.36735543207,1.0,PASS
5784,370000,2.4000000000000004,Rain,8,3000000.0,151996.0603408759,0.6,PASS
5785,370000,2.5,Snow,8,3000000.0,158325.29031996007,0.6,PASS
5786,370000,2.6,Clear,8,5000000.0,164654.03801275245,1.0,PASS
5787,370000,2.7,Rain,8,3000000.0,170982.28414078997,0.6,PASS
5788,370000,2.8000000000000003,Fog,8,5000000.0,177310.00942713747,1.0,PASS
5789,370000,2.9000000000000004,Rain,8,3000000.0,183637.19459644632,0.6,PASS
5790,370000,3.0,Clear,8,5000000.0,189963.82037501322,1.0,PASS
5791,370000,3.1,Fog,8,5000000.0,196289.8674908389,1.0,PASS
5792,370000,3.2,Clear,8,5000000.0,202615.31667368664,1.0,PASS
5793,370000,3.3000000000000003,Rain,8,3000000.0,208940.14865514138,0.6,PASS
5794,370000,3.4000000000000004,Rain,8,3000000.0,215264.3441686679,0.6,PASS
5795,370000,3.5,Clear,8,5000000.0,221587.88394966998,1.0,PASS
5796,370000,3.6,Rain,8,3000000.0,227910.74873554875,0.6,PASS
5797,370000,3.7,Snow,8,3000000.0,234232.9192657616,0.6,PASS
5798,370000,3.8000000000000003,Fog,8,5000000.0,240554.37628188057,1.0,PASS
5799,370000,3.9000000000000004,Clear,8,5000000.0,246875.10052765132,1.0,PASS
5800,370000,4.0,Snow,8,3000000.0,253195.07274905161,0.6,PASS
5801,370000,4.1000000000000005,Snow,8,3000000.0,259514.27369435012,0.6,PASS
5802,370000,4.2,Snow,8,3000000.0,265832.68411416473,0.6,PASS
5803,370000,4.3,Clear,8,5000000.0,272150.2847615216,1.0,PASS
5804,370000,4.4,Rain,8,3000000.0,278467.0563919136,0.6,PASS
5805,370000,4.5,Snow,8,3000000.0,284782.9797633588,0.6,PASS
5806,370000,4.6000000000000005,Rain,8,3000000.0,291098.03563645924,0.6,PASS
5807,370000,4.7,Fog,8,5000000.0,297412.20477445953,1.0,PASS
5808,370000,4.800000000000001,Clear,8,5000000.0,303725.46794330556,1.0,PASS
5809,370000,4.9,Clear,8,5000000.0,310037.8059117027,1.0,PASS
5810,370000,5.0,Clear,8,5000000.0,316349.1994511748,1.0,PASS
5811,370000,5.1000000000000005,Clear,8,5000000.0,322659.62933612283,1.0,PASS
5812,370000,5.2,Snow,8,3000000.0,328969.07634388265,0.6,PASS
5813,370000,5.300000000000001,Snow,8,3000000.0,335277.5212547846,0.6,PASS
5814,370000,5.4,Rain,8,3000000.0,341584.94485221145,0.6,PASS
5815,370000,5.5,Clear,8,5000000.0,347891.32792265696,1.0,PASS
5816,370000,5.6000000000000005,Snow,8,3000000.0,354196.65125578485,0.6,PASS
5817,370000,5.7,Fog,8,5000000.0,360500.89564448653,1.0,PASS
5818,370000,5.800000000000001,Fog,8,5000000.0,366804.0418849404,1.0,PASS
5819,370000,5.9,Rain,8,3000000.0,373106.0707766698,0.6,PASS
5820,370000,6.0,Clear,8,5000000.0,379406.9631226018,1.0,PASS
5821,370000,6.1000000000000005,Snow,8,3000000.0,385706.69972912566,0.6,PASS
5822,370000,6.2,Clear,8,5000000.0,392005.2614061511,1.0,PASS
5823,370000,6.300000000000001,Rain,8,3000000.0,398302.62896716705,0.6,PASS
5824,370000,6.4,Clear,8,5000000.0,404598.7832292996,1.0,PASS
5825,370000,6.5,Clear,8,5000000.0,410893.705013371,1.0,PASS
5826,370000,6.6000000000000005,Snow,8,3000000.0,417187.37514395796,0.6,PASS
5827,370000,6.7,Snow,8,3000000.0,423479.77444944956,0.6,PASS
5828,370000,6.800000000000001,Snow,8,3000000.0,429770.88376210653,0.6,PASS
5829,370000,6.9,Rain,8,3000000.0,436060.6839181186,0.6,PASS
5830,370000,7.0,Fog,8,5000000.0,442349.1557576638,1.0,PASS
5831,370000,7.1000000000000005,Clear,8,5000000.0,448636.2801249664,1.0,PASS
5832,370000,7.2,Fog,8,5000000.0,454922.03786835517,1.0,PASS
5833,370000,7.300000000000001,Clear,8,5000000.0,461206.40984032187,1.0,PASS
5834,370000,7.4,Rain,8,3000000.0,467489.37689757964,0.6,PASS
5835,370000,7.5,Clear,8,5000000.0,473770.9199011212,1.0,PASS
5836,370000,7.6000000000000005,Snow,8,3000000.0,480051.0197162774,0.6,PASS
5837,370000,7.7,Snow,8,3000000.0,486329.6572127746,0.6,PASS
5838,370000,7.800000000000001,Rain,8,3000000.0,492606.8132647947,0.6,PASS
5839,370000,7.9,Fog,8,5000000.0,498882.4687510312,1.0,PASS
5840,375000,0.0,Fog,8,5000000.0,0.0,1.0,PASS
5841,375000,0.1,Clear,8,5000000.0,6420.626726048404,1.0,PASS
5842,375000,0.2,Snow,8,3000000.0,12841.233893754305,0.6,PASS
5843,375000,0.30000000000000004,Snow,8,3000000.0,19261.80194483478,0.6,PASS
5844,375000,0.4,Fog,8,5000000.0,25682.31132112606,1.0,PASS
5845,375000,0.5,Clear,8,5000000.0,32102.742464643114,1.0,PASS
5846,375000,0.6000000000000001,Rain,8,3000000.0,38523.07581763921,0.6,PASS
5847,375000,0.7000000000000001,Snow,8,3000000.0,44943.29182266553,0.6,PASS
5848,375000,0.8,Rain,8,3000000.0,51363.37092263067,0.6,PASS
5849,375000,0.9,Rain,8,3000000.0,57783.29356086031,0.6,PASS
5850,375000,1.0,Snow,8,3000000.0,64203.04018115672,0.6,PASS
5851,375000,1.1,Fog,8,5000000.0,70622.59122785837,1.0,PASS
5852,375000,1.2000000000000002,Snow,8,3000000.0,77041.92714589942,0.6,PASS
5853,375000,1.3,Fog,8,5000000.0,83461.02838086942,1.0,PASS
5854,375000,1.4000000000000001,Fog,8,5000000.0,89879.8753790728,1.0,PASS
5855,375000,1.5,Clear,8,5000000.0,96298.44858758835,1.0,PASS
5856,375000,1.6,Rain,8,3000000.0,102716.72845432902,0.6,PASS
5857,375000,1.7000000000000002,Snow,8,3000000.0,109134.69542810121,0.6,PASS
5858,375000,1.8,Fog,8,5000000.0,115552.32995866446,1.0,PASS
5859,375000,1.9000000000000001,Rain,8,3000000.0,121969.61249679106,0.6,PASS
5860,375000,2.0,Rain,8,3000000.0,128386.52349432545,0.6,PASS
5861,375000,2.1,Clear,8,5000000.0,134803.0434042439,1.0,PASS
5862,375000,2.2,Fog,8,5000000.0,141219.152680714,1.0,PASS
5863,375000,2.3000000000000003,Rain,8,3000000.0,147634.83177915413,0.6,PASS
5864,375000,2.4000000000000004,Snow,8,3000000.0,154050.06115629314,0.6,PASS
5865,375000,2.5,Clear,8,5000000.0,160464.82127022982,1.0,PASS
5866,375000,2.6,Rain,8,3000000.0,166879.09258049235,0.6,PASS
5867,375000,2.7,Fog,8,5000000.0,173292.85554809796,1.0,PASS
5868,375000,2.8000000000000003,Rain,8,3000000.0,179706.0906356123,0.6,PASS
5869,375000,2.9000000000000004,Snow,8,3000000.0,186118.7783072091,0.6,PASS
5870,375000,3.0,Snow,8,3000000.0,192530.89902872962,0.6,PASS
5871,375000,3.1,Snow,8,3000000.0,198942.4332677421,0.6,PASS
5872,375000,3.2,Rain,8,3000000.0,205353.36149360135,0.6,PASS
5873,375000,3.3000000000000003,Snow,8,3000000.0,211763.66417750815,0.6,PASS
5874,375000,3.4000000000000004,Rain,8,3000000.0,218173.32179256884,0.6,PASS
5875,375000,3.5,Clear,8,5000000.0,224582.31481385473,1.0,PASS
5876,375000,3.6,Snow,8,3000000.0,230990.62371846157,0.6,PASS
5877,375000,3.7,Rain,8,3000000.0,237398.22898556918,0.6,PASS
5878,375000,3.8000000000000003,Rain,8,3000000.0,243805.11109650056,0.6,PASS
5879,375000,3.9000000000000004,Clear,8,5000000.0,250211.25053478175,1.0,PASS
5880,375000,4.0,Snow,8,3000000.0,256616.62778620096,0.6,PASS
5881,375000,4.1000000000000005,Snow,8,3000000.0,263021.22333886835,0.6,PASS
5882,375000,4.2,Clear,8,5000000.0,269425.01768327504,1.0,PASS
5883,375000,4.3,Fog,8,5000000.0,275827.991312353,1.0,PASS
5884,375000,4.4,Fog,8,5000000.0,282230.1247215341,1.0,PASS
5885,375000,4.5,Snow,8,3000000.0,288631.39840880956,0.6,PASS
5886,375000,4.6000000000000005,Fog,8,5000000.0,295031.7928747898,1.0,PASS
5887,375000,4.7,Snow,8,3000000.0,301431.28862276307,0.6,PASS
5888,375000,4.800000000000001,Rain,8,3000000.0,307829.8661587556,0.6,PASS
5889,375000,4.9,Rain,8,3000000.0,314227.50599159056,0.6,PASS
5890,375000,5.0,Fog,8,5000000.0,320624.18863294745,1.0,PASS
5891,375000,5.1000000000000005,Rain,8,3000000.0,327019.89459742175,0.6,PASS
5892,375000,5.2,Fog,8,5000000.0,333414.60440258373,1.0,PASS
5893,375000,5.300000000000001,Fog,8,5000000.0,339808.29856903845,1.0,PASS
5894,375000,5.4,Snow,8,3000000.0,346200.9576204846,0.6,PASS
5895,375000,5.5,Rain,8,3000000.0,352592.56208377396,0.6,PASS
5896,375000,5.6000000000000005,Snow,8,3000000.0,358983.09248897113,0.6,PASS
5897,375000,5.7,Rain,8,3000000.0,365372.529369412,0.6,PASS
5898,375000,5.800000000000001,Snow,8,3000000.0,371760.8532617639,0.6,PASS
5899,375000,5.9,Clear,8,5000000.0,378148.04470608424,1.0,PASS
5900,375000,6.0,Rain,8,3000000.0,384534.0842458802,0.6,PASS
5901,375000,6.1000000000000005,Fog,8,5000000.0,390918.9524281679,1.0,PASS
5902,375000,6.2,Rain,8,3000000.0,397302.6298035315,0.6,PASS
5903,375000,6.300000000000001,Snow,8,3000000.0,403685.09692618286,0.6,PASS
5904,375000,6.4,Clear,8,5000000.0,410066.33435401984,1.0,PASS
5905,375000,6.5,Clear,8,5000000.0,416446.3226486868,1.0,PASS
5906,375000,6.6000000000000005,Snow,8,3000000.0,422825.042375633,0.6,PASS
5907,375000,6.7,Clear,8,5000000.0,429202.47410417185,1.0,PASS
5908,375000,6.800000000000001,Fog,8,5000000.0,435578.5984075404,1.0,PASS
5909,375000,6.9,Fog,8,5000000.0,441953.395862958,1.0,PASS
5910,375000,7.0,Fog,8,5000000.0,448326.84705168626,1.0,PASS
5911,375000,7.1000000000000005,Clear,8,5000000.0,454698.9325590876,1.0,PASS
5912,375000,7.2,Snow,8,3000000.0,461069.6329746843,0.6,PASS
5913,375000,7.300000000000001,Fog,8,5000000.0,467438.9288922181,1.0,PASS
5914,375000,7.4,Clear,8,5000000.0,473806.8009097091,1.0,PASS
5915,375000,7.5,Fog,8,5000000.0,480173.22962951474,1.0,PASS
5916,375000,7.6000000000000005,Clear,8,5000000.0,486538.19565838925,1.0,PASS
5917,375000,7.7,Snow,8,3000000.0,492901.6796075419,0.6,PASS
5918,375000,7.800000000000001,Clear,8,5000000.0,499263.66209269734,1.0,PASS
5919,375000,7.9,Clear,8,5000000.0,505624.1237341532,1.0,PASS
5920,380000,0.0,Clear,8,5000000.0,0.0,1.0,PASS
5921,380000,0.1,Clear,8,5000000.0,6506.235082395716,1.0,PASS
5922,380000,0.2,Fog,8,5000000.0,13012.450345671028,1.0,PASS
5923,380000,0.30000000000000004,Snow,8,3000000.0,19518.625970765912,0.6,PASS
5924,380000,0.4,Snow,8,3000000.0,26024.742138741076,0.6,PASS
5925,380000,0.5,Fog,8,5000000.0,32530.779030838352,1.0,PASS
5926,380000,0.6000000000000001,Fog,8,5000000.0,39036.71682854107,1.0,PASS
5927,380000,0.7000000000000001,Snow,8,3000000.0,45542.5357136344,0.6,PASS
5928,380000,0.8,Rain,8,3000000.0,52048.21586826575,0.6,PASS
5929,380000,0.9,Snow,8,3000000.0,58553.73747500512,0.6,PASS
5930,380000,1.0,Snow,8,3000000.0,65059.080716905475,0.6,PASS
5931,380000,1.1,Rain,8,3000000.0,71564.22577756314,0.6,PASS
5932,380000,1.2000000000000002,Snow,8,3000000.0,78069.15284117807,0.6,PASS
5933,380000,1.3,Snow,8,3000000.0,84573.84209261434,0.6,PASS
5934,380000,1.4000000000000001,Snow,8,3000000.0,91078.27371746044,0.6,PASS
5935,380000,1.5,Rain,8,3000000.0,97582.42790208953,0.6,PASS
5936,380000,1.6,Snow,8,3000000.0,104086.28483372007,0.6,PASS
5937,380000,1.7000000000000002,Snow,8,3000000.0,110589.82470047589,0.6,PASS
5938,380000,1.8,Snow,8,3000000.0,117093.02769144665,0.6,PASS
5939,380000,1.9000000000000001,Clear,8,5000000.0,123595.87399674827,1.0,PASS
5940,380000,2.0,Clear,8,5000000.0,130098.3438075831,1.0,PASS
5941,380000,2.1,Clear,8,5000000.0,136600.41731630047,1.0,PASS
5942,380000,2.2,Rain,8,3000000.0,143102.07471645685,0.6,PASS
5943,380000,2.3000000000000003,Rain,8,3000000.0,149603.2962028762,0.6,PASS
5944,380000,2.4000000000000004,Snow,8,3000000.0,156104.06197171038,0.6,PASS
5945,380000,2.5,Rain,8,3000000.0,162604.35222049954,0.6,PASS
5946,380000,2.6,Snow,8,3000000.0,169104.14714823224,0.6,PASS
5947,380000,2.7,Clear,8,5000000.0,175603.4269554059,1.0,PASS
5948,380000,2.8000000000000003,Snow,8,3000000.0,182102.17184408713,0.6,PASS
5949,380000,2.9000000000000004,Fog,8,5000000.0,188600.3620179719,1.0,PASS
5950,380000,3.0,Fog,8,5000000.0,195097.977682446,1.0,PASS
5951,380000,3.1,Rain,8,3000000.0,201594.99904464534,0.6,PASS
5952,380000,3.2,Clear,8,5000000.0,208091.40631351602,1.0,PASS
5953,380000,3.3000000000000003,Snow,8,3000000.0,214587.17969987492,0.6,PASS
5954,380000,3.4000000000000004,Rain,8,3000000.0,221082.29941646976,0.6,PASS
5955,380000,3.5,Rain,8,3000000.0,227576.74567803944,0.6,PASS
5956,380000,3.6,Fog,8,5000000.0,234070.4987013744,1.0,PASS
5957,380000,3.7,Rain,8,3000000.0,240563.53870537676,0.6,PASS
5958,380000,3.8000000000000003,Rain,8,3000000.0,247055.8459111206,0.6,PASS
5959,380000,3.9000000000000004,Clear,8,5000000.0,253547.40054191218,1.0,PASS
5960,380000,4.0,Fog,8,5000000.0,260038.1828233503,1.0,PASS
5961,380000,4.1000000000000005,Clear,8,5000000.0,266528.1729833866,1.0,PASS
5962,380000,4.2,Clear,8,5000000.0,273017.3512523854,1.0,PASS
5963,380000,4.3,Snow,8,3000000.0,279505.6978631844,0.6,PASS
5964,380000,4.4,Rain,8,3000000.0,285993.19305115455,0.6,PASS
5965,380000,4.5,Rain,8,3000000.0,292479.8170542604,0.6,PASS
5966,380000,4.6000000000000005,Rain,8,3000000.0,298965.55011312035,0.6,PASS
5967,380000,4.7,Clear,8,5000000.0,305450.3724710666,1.0,PASS
5968,380000,4.800000000000001,Snow,8,3000000.0,311934.2643742057,0.6,PASS
5969,380000,4.9,Snow,8,3000000.0,318417.20607147843,0.6,PASS
5970,380000,5.0,Rain,8,3000000.0,324899.1778147201,0.6,PASS
5971,380000,5.1000000000000005,Snow,8,3000000.0,331380.1598587207,0.6,PASS
5972,380000,5.2,Snow,8,3000000.0,337860.13246128487,0.6,PASS
5973,380000,5.300000000000001,Fog,8,5000000.0,344339.0758832923,1.0,PASS
5974,380000,5.4,Clear,8,5000000.0,350816.9703887577,1.0,PASS
5975,380000,5.5,Snow,8,3000000.0,357293.79624489095,0.6,PASS
5976,380000,5.6000000000000005,Fog,8,5000000.0,363769.5337221574,1.0,PASS
5977,380000,5.7,Fog,8,5000000.0,370244.1630943375,1.0,PASS
5978,380000,5.800000000000001,Snow,8,3000000.0,376717.66463858745,0.6,PASS
5979,380000,5.9,Clear,8,5000000.0,383190.01863549865,1.0,PASS
5980,380000,6.0,Snow,8,3000000.0,389661.2053691586,0.6,PASS
5981,380000,6.1000000000000005,Clear,8,5000000.0,396131.2051272102,1.0,PASS
5982,380000,6.2,Rain,8,3000000.0,402599.99820091197,0.6,PASS
5983,380000,6.300000000000001,Fog,8,5000000.0,409067.5648851986,1.0,PASS
5984,380000,6.4,Rain,8,3000000.0,415533.8854787401,0.6,PASS
5985,380000,6.5,Snow,8,3000000.0,421998.9402840027,0.6,PASS
5986,380000,6.6000000000000005,Rain,8,3000000.0,428462.70960730815,0.6,PASS
5987,380000,6.7,Snow,8,3000000.0,434925.17375889415,0.6,PASS
5988,380000,6.800000000000001,Rain,8,3000000.0,441386.3130529743,0.6,PASS
5989,380000,6.9,Clear,8,5000000.0,447846.10780779744,1.0,PASS
5990,380000,7.0,Rain,8,3000000.0,454304.53834570874,0.6,PASS
5991,380000,7.1000000000000005,Clear,8,5000000.0,460761.5849932087,1.0,PASS
5992,380000,7.2,Fog,8,5000000.0,467217.2280810134,1.0,PASS
5993,380000,7.300000000000001,Fog,8,5000000.0,473671.4479441144,1.0,PASS
5994,380000,7.4,Clear,8,5000000.0,480124.22492183856,1.0,PASS
5995,380000,7.5,Clear,8,5000000.0,486575.53935790824,1.0,PASS
5996,380000,7.6000000000000005,Fog,8,5000000.0,493025.3716005011,1.0,PASS
5997,380000,7.7,Rain,8,3000000.0,499473.7020023091,0.6,PASS
5998,380000,7.800000000000001,Fog,8,5000000.0,505920.5109206,1.0,PASS
5999,380000,7.9,Fog,8,5000000.0,512365.7787172753,1.0,PASS
6000,385000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
6001,385000,0.1,Snow,8,3000000.0,6591.843438743028,0.6,PASS
6002,385000,0.2,Rain,8,3000000.0,13183.666797587754,0.6,PASS
6003,385000,0.30000000000000004,Snow,8,3000000.0,19775.449996697043,0.6,PASS
6004,385000,0.4,Rain,8,3000000.0,26367.17295635609,0.6,PASS
6005,385000,0.5,Rain,8,3000000.0,32958.815597033594,0.6,PASS
6006,385000,0.6000000000000001,Fog,8,5000000.0,39550.35783944293,1.0,PASS
6007,385000,0.7000000000000001,Snow,8,3000000.0,46141.779604603274,0.6,PASS
6008,385000,0.8,Fog,8,5000000.0,52733.06081390082,1.0,PASS
6009,385000,0.9,Clear,8,5000000.0,59324.18138914992,1.0,PASS
6010,385000,1.0,Rain,8,3000000.0,65915.12125265424,0.6,PASS
6011,385000,1.1,Fog,8,5000000.0,72505.86032726793,1.0,PASS
6012,385000,1.2000000000000002,Snow,8,3000000.0,79096.37853645673,0.6,PASS
6013,385000,1.3,Clear,8,5000000.0,85686.65580435927,1.0,PASS
6014,385000,1.4000000000000001,Fog,8,5000000.0,92276.67205584807,1.0,PASS
6015,385000,1.5,Fog,8,5000000.0,98866.40721659071,1.0,PASS
6016,385000,1.6,Rain,8,3000000.0,105455.84121311113,0.6,PASS
6017,385000,1.7000000000000002,Clear,8,5000000.0,112044.95397285058,1.0,PASS
6018,385000,1.8,Fog,8,5000000.0,118633.72542422883,1.0,PASS
6019,385000,1.9000000000000001,Rain,8,3000000.0,125222.13549670548,0.6,PASS
6020,385000,2.0,Fog,8,5000000.0,131810.16412084078,1.0,PASS
6021,385000,2.1,Snow,8,3000000.0,138397.79122835706,0.6,PASS
6022,385000,2.2,Clear,8,5000000.0,144984.99675219972,1.0,PASS
6023,385000,2.3000000000000003,Snow,8,3000000.0,151571.76062659826,0.6,PASS
6024,385000,2.4000000000000004,Clear,8,5000000.0,158158.06278712762,1.0,PASS
6025,385000,2.5,Snow,8,3000000.0,164743.88317076926,0.6,PASS
6026,385000,2.6,Rain,8,3000000.0,171329.20171597213,0.6,PASS
6027,385000,2.7,Snow,8,3000000.0,177913.9983627139,0.6,PASS
6028,385000,2.8000000000000003,Rain,8,3000000.0,184498.25305256195,0.6,PASS
6029,385000,2.9000000000000004,Rain,8,3000000.0,191081.9457287347,0.6,PASS
6030,385000,3.0,Rain,8,3000000.0,197665.0563361624,0.6,PASS
6031,385000,3.1,Snow,8,3000000.0,204247.56482154856,0.6,PASS
6032,385000,3.2,Clear,8,5000000.0,210829.4511334307,1.0,PASS
6033,385000,3.3000000000000003,Clear,8,5000000.0,217410.6952222417,1.0,PASS
6034,385000,3.4000000000000004,Rain,8,3000000.0,223991.27704037068,0.6,PASS
6035,385000,3.5,Snow,8,3000000.0,230571.1765422242,0.6,PASS
